# fig2b-labels-zeros
# 763
# x y
0.3162	-0.3768
0.4613	0.8705
0.9485	1.8083
-1.8146	0.5353
0.4684	0.8067
-1.4759	0.7866
0.788	0.4934
-0.1589	0.9382
-0.3169	1.6885
-0.1553	1.1043
-2.632	-0.0594
-2.2479	0.6048
-1.4478	0.1302
1.12	0.7376
0.5639	0.9109
-1.7978	0.3912
-1.0081	0.0492
-1.3193	-0.1536
-2.0115	-0.5051
0.0055	-0.5387
-1.542	0.4316
-0.8571	0.3555
-1.0537	0.5364
-1.0176	-0.7115
-1.4192	1.1546
0.7787	0.8544
0.2985	0.7938
-1.0117	1.0008
-1.7581	0.3112
1.0031	0.3945
0.7677	0.57
1.0986	-0.1357
-0.4742	0.3225
-1.4672	0.4116
0.1811	1.2838
0.6083	0.617
-1.9991	0.1614
-2.7772	1.6532
-1.2438	0.9347
-0.9258	0.2743
-1.8964	0.3545
0.8187	1.2236
-0.0119	-0.4013
0.4137	0.1248
-0.8418	-0.215
-2.2299	0.2938
-1.2247	0.2297
0.2752	0.1306
1.2569	0.1338
-0.8256	-0.4562
-1.881	0.5862
-2.1478	1.429
-2.2197	1.211
-0.3766	-0.3791
-1.8182	-0.3226
-0.3309	0.8288
-1.1463	-1.2418
-1.108	1.2188
-1.0595	1.878
0.1279	1.0859
-0.4658	0.2843
-1.4023	0.4512
0.2722	1.3357
-1.1232	0.4422
-1.5756	0.0648
-1.4675	1.4993
0.0436	0.6401
-0.0503	-0.4588
3.9845	1.5217
-0.9477	0.0962
-2.113	0.889
-1.8285	0.2321
-0.9046	-1.0252
-1.9503	0.9697
-2.5421	0.2985
-1.6562	0.8953
-1.7682	0.4253
-1.6594	0.0337
-1.8602	0.0248
-0.5944	1.4539
-4.6496	-27.1795
-3.809	-27.8388
-4.2268	-27.463
-3.3958	-28.4564
-2.6269	-27.935
-1.4282	0.8575
